product_name,category,price,product_url,img_link,memberNo,skintype,skinton,skinconcerns,goodsNo,gdasContent,gdasValue,date
[NEW] 닥터지 레드 블레미쉬 클리어 모이스처 토너세트 (본품 300ml+크림30ml),스킨/토너,"25,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174023&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=33,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0017/A00000017402312ko.jpg?l=ko,M0000016135004,['복합성'],['여름쿨톤'],"['다크서클', '민감성']",A000000174023,유명한 닥터지 수딩 스킨보다 더 수분감이 느껴져서 건조한 겨울에 딱이에요! 두통째 사용중!!!,10,2024.11.09
[흔적미백] 넘버즈인 5번 글루타치온씨 비타수액 에센셜 토너 200ml 리필 기획(+200ml 리필),스킨/토너,"25,200",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211164&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=34,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0021/A00000021116401ko.jpg?l=ko,M0000020359898,,,,A000000211164,보습이 좋아서 계속 주문했어요. 정말 자극이 없이 순해요. 재구매예정입니다,10,2024.09.14
라로슈포제 똘러리앙 울트라 로션 200ML,스킨/토너,"24,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000139347&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=35,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0013/A00000013934704ko.jpg?l=ko,M0000003819757,['민감성'],['겨울쿨톤'],"['각질', '모공', '민감성', '아토피', '트러블']",A000000139347,⭐️민감한 피부나 트러블성 피부⭐️주목!!<br/><br/>🖐제품 특징<br/>✅️순.하.다.  정말 자극이 일도 없이 순한 느낌이에요. 민감한 예민한 피부로 고민이신 분들 추천드립니당<br/>✅️각질이 진정되요. 민감한 피부이신 분들은 각질제거도 따로 막 못하는거 아시죠ㅠㅠ 자극 때문에요.. 근데 이거 써보니까 닦토 형태로 사용중인데 각질 한결 진정되요.<br/>✅️화이트 트러블 진정. 화농성이나 곪는 여드름 말고 좁쌀 여드름이라고 하자나용 제가 턱이나 볼 이마에 있는 편이라 토너 정말 고민이었거든요. 이거 쓰고 고민 한결 덜었어요.<br/>✅️산뜻하니 깔끔해요. 끈적임 당연히 없구용 개운한 느낌~<br/>✅️촉촉해요. 산뜻하다고 해서 건조하거나 그렇지 않습니당<br/>✅️닦토로 사용하길 제일 추천드려요.<br/>✅️진정에 최고!! 세안 후에 울긋불긋한 피부이신 분들 계실거에요. 굉장히 여리고 약한 피부타입이신데 피부 진정에도 도움이 되고 피부결도 한결 정돈되는 느낌이실거에요.<br/><br/>❌️건성이신 분들은 비추할게요.....<br/>깊은 속보습감이 덜해서 건조하다고 느끼실 수 있어요.<br/><br/>💙맑고 순한 자극없는 토너,10,2023.01.08
[탄력광채] 넘버즈인 3번 결광가득 에센스 토너 200ml 기획 (+50ml 증정),스킨/토너,"24,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000191246&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=36,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0019/A00000019124607ko.jpg?l=ko,M0000019870862,['복합성'],['웜톤'],"['각질', '모공', '트러블']",A000000191246,모공 고민때문에 구매했어요<br/>모공에 효과는 아직 즐 모르겠는데 피부 결 개선은 되는거<br/>같습니다 재구매 의사있어요,10,2024.10.08
리얼베리어 익스트림 에센스 토너 라이트 300ml 기획 (+라이트 크림 25ml),스킨/토너,"23,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199847&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=37,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0019/A00000019984702ko.jpg?l=ko,M0000010416218,,,,A000000199847,엄마가 쓰시고 계신데 촉촉하고 흡수도 빠르다고 좋다고하시네요,10,2024.09.11
[1+1기획] 차앤박(CNP) 아쿠아 수딩 토너 200ml 1+1 기획,스킨/토너,"21,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169683&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=38,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016968304ko.jpg?l=ko,M0000010043948,['건성'],['웜톤'],"['미백', '잡티']",A000000169683,"두 번째 구매입니다! 저는 건성이라 스킨은 무조건 두 세번 덧바르는데 그러기에 아주 적합한 제품이에요~ 일단 발랐을때 오히려 피부가 거친느낌으로 느껴지는 스킨들이 많은데, 이 제품은 엄청 부드럽게 느껴져요 ~~ 바른 즉시 땡땡하게 발린느낌? 그리고 가벼운 수분감이 아니라 탱탱한 수분감이에요 ㅎㅎ 표현하기가 어려운데.. 만족스럽다는 말 입니다!!<br/>건성이신 분들은 꼭 사용해보시면 좋겠어요 이걸 사용하기 전까지는 키엘 카렌듈라토너가 1등이었는데 가격면에도 이 제품이 더 좋은 것 같아요~피부에 트러블은 잘 안나는 편이라 뭐가 특별히 개선되었다고 말하기 어렵지만 스킨으로의 역할은 다 해냅니다 ㅎㅎ",10,2021.02.08
[수분진정] 한율X둘리 어린쑥 토너 (150ml+50ml+스티커10매),스킨/토너,"21,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209829&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=39,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020982904ko.jpg?l=ko,M0000010903985,['트러블성'],['겨울쿨톤'],"['모공', '민감성', '트러블']",A000000209829,한율 쑥라인 향을 너무 좋아하는데 토너 기획세트라 미니 증정도 있어서 샀어요! 닦토 보다는 찹토에 더 맞는 제형💚,10,2024.10.22
메이크프렘 인테카 진정 토너 200ml 기획 (+리필 100ml+크림 31ml),스킨/토너,"20,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000181475&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=40,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018147509ko.jpg?l=ko,M0000016491642,,,,A000000181475,이 브랜드에 크림 사용해봤는데 넘 좋아서 토너도 구매해봤는데 토너도 너무 좋아요 전 진짜 조금만 제 피부에 안맞는걸 사용하면 다 뒤집어지는 아주 민감한 피부인데 이 브랜드는 실패없이 다 사용할수있는 제품이에요 만족해요!,10,2024.11.02
[대용량기획] 성분에디터 그린토마토 모공토너 350ml + 100ml 증정 기획,스킨/토너,"18,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000179724&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=41,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0017/A00000017972412ko.jpg?l=ko,M0000011418216,,,,A000000179724,용량이 커서 좋네요 <br/>향은 무향이예요 <br/><br/>용량이 커서 좋네요 <br/>향은 무향이예요,10,2024.10.12
싸이닉 더 심플 카밍 토너 더블 기획 (300ml+300ml),스킨/토너,"16,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000140344&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=42,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014034410ko.jpg?l=ko,M0000010931723,['중성'],['쿨톤'],['홍조'],A000000140344,저의 데일리 기초스킨케어를 담당하고 있는 싸이닉 토너에요🤍🤍 물같은 제형으로 묵직하고 된 느낌 없고 딱!! 수분만 충전해주어서 기초케어는 물론 트러블 유발도 문제 없이 사용중이에요💓💚 가볍고 촉촉한 토너 찾으신 다면 이 토너 추천해요😋😋🩵,10,2023.08.17
메이크프렘 인테카 진정 토너 200ml,스킨/토너,"15,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176320&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=43,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0017/A00000017632007ko.jpg?l=ko,M0000021826388,[],[],[],A000000176320,PHA 소량이라 과하지 않은 각질 제거<br/>히알루론산 + 시카 가벼운 수분감에 진정효과 좋아요<br/>산뜻하게 발리고 블랙헤드 모공팩으로 쓰는 것도 추천드려요,10,2024.11.08
[히알루론산]아이디얼 포 맨 프레시 애프터 쉐이브 수딩 토너 260ml,스킨/토너,"13,900",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165266&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=44,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016526603ko.jpg?l=ko,M0000019820521,,,,A000000165266,촉촉해요. 남자 면도 후에 애프터 쉐이브용 스킨으로 쓰기 좋습니다. 가격도 무난하고 다 무난해요. 건성분들도 쓰실 수 있을 듯,10,2024.10.28
디오디너리 글리코릭 애시드 7% 엑스폴리에이팅 토너 240ml,스킨/토너,"13,700",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158616&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=45,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0015/A00000015861604ko.jpg?l=ko,M0000017139398,['건성'],['웜톤'],"['각질', '다크서클', '트러블']",A000000158616,"모공각화증이 심해서 팔, 다리에 2-3일에 한번 꼴로 발라주고 있어요. 꾸준히 발라주면 모공각화증 효과 진짜 좋아요! 얼굴에는 자극이 심해서 가끔 발라주고 요철 제거에 효과가 있는 것 같아요. 저는 지금 세통째 비우고 있습니당.. 최고",10,2024.10.30
식물나라 뽀얀쌀 맑은톤 토너 500mL,스킨/토너,"10,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000203170&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=46,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020317003ko.jpg?l=ko,M0000014633855,,,,A000000203170,대용량에 착한가격이라 구매해봤는데<br/>산뜻하고 촉촉해요 좋네요,10,2024.10.29
라네즈 워터뱅크 블루히알루로닉 기초 2종(중건성),스킨/토너,"50,250",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162056&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=47,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0016/A00000016205604ko.jpg?l=ko,M0000015818743,,,,A000000162056,제가 좋아하는 라인이예요<br/>복합성인 제 피부에   자극없이 너무 순하고<br/>좋아요  향도거의  무향에 가깝고<br/>촉촉해서 더 좋아요,10,2023.09.12
[NEW]닥터자르트 시카페어 인텐시브 수딩 리페어 트리트먼트 로션 150ml,스킨/토너,"39,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000181193&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=48,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018119303ko.jpg?l=ko,M0000002040525,['트러블성'],['가을웜톤'],"['다크서클', '모공', '미백', '민감성', '잡티', '주름', '탄력', '트러블', '홍조']",A000000181193,"예전부터 닥터자르트 시카페어토너를 구매하고 싶었는데 아마 이제품이 리뉴얼된 제품 같아요...!(아닐수도 있어욥!)<br/>효과는 기대했던 만큼 너무 만족해요! <br/><br/>일단 저는 작은 트러블이 많은 지성피부인데 기초제품이 조금이라도 무거우면 트러블이 올라와요. <br/>현재 이 제품을 일주일동안 매일 사용했는데, 특별히 큰트러블이 나지 않았구요. 피부가 속보습이 잘돼서 그런지 쫀쫀해지고 나비존 모공이 조금 수축된 느낌이나요! <br/><br/>제형은 주르륵 흐르지만 바를때는 완전 물토너 같진 않아요. 적은 양으로도 바르기 쉽고 2-3번 정도 찹토 해줬을때 수분감이 가장 만족스러웠어요! 건성분들에게는 어떨지 모르겠는데 수부지나 지성분들에게는 봄-여름용으로 수분감 충분할것 같아요! <br/><br/>저는 그동안 완전 물토너만 추구했었는데 요 제품 사용하고 생각이 바꼈어요! 지금꺼 다 사용해도 또 재구매할것 같습니다ㅎㅎ",10,2023.05.19
[엔하이픈/제이크Pick]닥터자르트 시카페어 인텐시브 수딩 리페어 트리트먼트 로션 기획(150ml+30ml*2ea),스킨/토너,"39,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182583&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=1,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018258307ko.jpg?l=ko,M0000012292609,['지성'],['쿨톤'],['트러블'],A000000182583,"제품명이 트리트먼트 로션이어서 약간의 혼란은 있었지만,, 원래 토너임을 깨닫고 잘 사용하고 있어요 ㅎㅎ 완전 물 토너여서 그냥 바르기도 좋고 닦토 하기도 좋아요 같이 들어있던 30ml 2개도 유용하게 잘 썼어요 이제 본품만 남았네용",10,2024.04.29
폴라초이스 스킨 발란싱 포어-리듀싱 토너 190ml,스킨/토너,"38,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144052&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=2,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0014/A00000014405204ko.jpg?l=ko,M0000011399701,[],[],[],A000000144052,수부지(수분부족형지성피부)피부인 저한테는 맞지않네요..<br/>예전부터 유튜브 통해서 좋다고 들었어서<br/>기존에 사용하던 토너를 다 쓴 김에 구매해봤는데<br/>너무 건조해요. <br/>3스킨or 7스킨 하시는 분들에겐 비추천입니다.<br/>바르면 바를수록 끈적끈적 해지고 잘 안스며들어요ㅠㅠ<br/>처음 한번 바르면 뭔가 바른건가 안바른건가 싶을정도로 수분감도 없고… 진정도 모르겠습니다.<br/>바를수록 건조해지는느낌<br/>이거 바르고 한참 흡수시켜도 피부가 끈적끈적해져서 다음에 바르는 앰플까지 흡수가 안되고 피부겉에서 맴돌아요.<br/>기대했던 제품이라..후.. 아쉽습니다.,4,2022.03.08
아떼 바이탈 씨 좀 토닝 캡슐 토너,스킨/토너,"32,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187585&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=3,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018758504ko.jpg?l=ko,M0000021902047,[],[],[],A000000187585,여름이면 피부가 어두워지니까 방어를 좀 해보고 싶어서  비타민c가 들어간 제품을 구매해봤는데 요즘 같은 계절에 사용하기 너무 좋네요. <br/>토너라기엔 점성이 있어서 끈적이려나싶었는데 흡수하고나니 전혀 끈적이지않고 촉촉하게 속건조를 잡아주는 느낌이 납니다. <br/>유분감이 없어서 두세번 덧발라도 좋아요!,10,2023.08.01
[클렌징폼증정] 프리메라 오가니언스 베리어 리페어 카밍 에센스 토너 160ml 기획/단품,스킨/토너,"31,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185589&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=4,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018558903ko.jpg?l=ko,M0000011397077,['복합성'],['웜톤'],"['모공', '블랙헤드', '트러블', '피지과다']",A000000185589,에멀젼 블렌딩 이층상 제형으로 흔들어 사용해야하며 물토너보다 보습력과 촉촉함이 더 잘 느껴졌어요<br/>물토너는 흡토로 쓰려면 여러번 사용해 흡수시켜야 촉촉함이 잘 느껴졌었는데 이 제품은 그럴 필요가 없이 1회 사용만으로도 촉촉했고 끈적임이 없고 유분감이 크게 느껴지는 제품은 아니라서 만족스러웠습니다!,10,2023.06.03
